Date_ORCL_L01d,Open_ORCL_L01d,High_ORCL_L01d,Low_ORCL_L01d,Close_ORCL_L01d,Adj Close_ORCL_L01d,Volume_ORCL_L01d,Daily_Return_ORCL_L01d,Vol5_ORCL_L01d,Vol10_ORCL_L01d,Vol20_ORCL_L01d,Vol60_ORCL_L01d,SMA5_ORCL_L01d,SMA10_ORCL_L01d,SMA30_ORCL_L01d,SMA60_ORCL_L01d,SMA100_ORCL_L01d,EMA5_ORCL_L01d,EMA10_ORCL_L01d,EMA30_ORCL_L01d,EMA60_ORCL_L01d,EMA100_ORCL_L01d,Short12_ORCL_L01d,Long26_ORCL_L01d,MACD_ORCL_L01d,SIGNAL9_ORCL_L01d,Ret5/10_ORCL_L01d,Ret10/30_ORCL_L01d,Ret30/60_ORCL_L01d,Ret30/100_ORCL_L01d,Emaret5/10_ORCL_L01d,Emaret10/30_ORCL_L01d,Emaret30/60_ORCL_L01d,Emaret30/100_ORCL_L01d,RetMACD_ORCL_L01d,DayRange_ORCL_L01d,average20r_ORCL_L01d,PRVHI_ORCL_L01d,HitLevel_ORCL_L01d,hitlevel_2_ORCL_L01d,hitlevel_1.8_ORCL_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-17,106.4599990844727,107.5,105.6800003051758,106.4300003051758,106.4300003051758,7771500.0,-0.13136848085700842,0.7704696186235012,1.0636311764248627,1.110456758522073,2.199014051310058,105.65799865722656,104.43599929809571,106.36899948120119,108.43533312479654,110.1463998413086,105.80462554170683,105.29928261772434,106.46755566187468,108.05172704926774,108.64935711412356,105.28060800306206,106.16901132625182,-0.8884033231897632,-1.4406864596485771,2.1328541168443595,-2.1328541168443595,-2.1328541168443595,-2.1328541168443595,2.1328541168443595,2.1328541168443595,-2.1328541168443595,-2.1328541168443595,2.1328541168443595,2.2599945068359943,1.5534992218017698,107.5,103.13340476989747,103.45400466918946,103.77460456848145,1.0,1.0117009399760981,1.004799110795627,0.9578321427305901,1.0,0.0,0.0,0.584647954,0.584647954,0.073347509,0.073347509,-0.13136848085700842,1
2024-01-18,106.9899978637695,108.879997253418,106.620002746582,108.6999969482422,108.6999969482422,10362300.0,2.1328541168443595,1.0208352712266187,1.0180182511474454,1.1508602503449095,2.070549220291534,106.61399841308594,105.05999908447265,106.13299942016603,108.5494997660319,110.10429977416992,106.7697493438853,105.91759431418214,106.61158413196293,108.07298180005378,108.650359883116,105.80666784078208,106.35649174269555,-0.5498239019134701,-1.2625139481015557,0.8923654534829153,-0.8923654534829153,-0.8923654534829153,-0.8923654534829153,0.8923654534829153,0.8923654534829153,-0.8923654534829153,-0.8923654534829153,0.8923654534829153,1.2000045776366903,1.5364997863769645,108.879997253418,104.08230171203611,104.39300155639646,104.70370140075681,1.0,1.014791541425427,1.0080454530262029,0.8845715636128264,0.0,1.0,0.0,0.005411255,0.005411255,0.139153436,0.139153436,2.1328541168443595,1
2024-01-19,109.3199996948242,110.2200012207031,109.0199966430664,109.6699981689453,109.6699981689453,11121300.0,0.8923654534829153,1.019743110507173,1.0074170102740672,1.138947352880864,2.061757450196005,107.59399871826172,105.76799926757812,105.97099939982097,108.64966634114583,110.04039978027343,107.73649895223863,106.59984956050272,106.80890116660696,108.12534299247646,108.67055074026112,106.4010263528072,106.6019366631585,-0.20091031035130413,-1.0501932205515054,0.3920856317635614,-0.3920856317635614,-0.3920856317635614,-0.3920856317635614,0.3920856317635614,0.3920856317635614,-0.3920856317635614,-0.3920856317635614,0.3920856317635614,1.420005798339787,1.5055004119873139,110.2200012207031,105.49969772338868,105.80699768066407,106.11429763793946,1.0,1.0172641958184732,1.0106627673155466,0.8845158713665713,1.0,0.0,0.0,0.91002363,0.91002363,0.087136082,0.087136082,0.8923654534829153,1
2024-01-22,110.0599975585938,110.6900024414062,109.2699966430664,110.0999984741211,110.0999984741211,7485300.0,0.3920856317635614,0.9212108247360282,0.9954309693732684,1.0216987617720215,2.0607344394318123,108.29399871826172,106.50499877929687,105.9066660563151,108.76466636657715,109.97299980163574,108.52433212619945,107.2362402720697,107.02123002515626,108.19008579515334,108.69885663598112,106.97009898685549,106.86105235285943,0.10904663399605852,-0.8183452496419927,1.5713018900179583,1.5713018900179583,-1.5713018900179583,-1.5713018900179583,1.5713018900179583,1.5713018900179583,1.5713018900179583,-1.5713018900179583,1.5713018900179583,3.1200027465819886,1.591000366210944,110.6900024414062,106.907900314331,107.20900039672847,107.51010047912592,1.0,1.016797333077972,1.0120117215118856,0.9742900810086188,0.0,0.0,4.0,0.269593954,0.0687694645,0.996894598,0.9230445175,0.3920856317635614,1
2024-01-23,110.2900009155273,112.6800003051758,109.5599975585938,111.8300018310547,111.8300018310547,9185900.0,1.5713018900179583,0.9037156426325128,0.9590566204049454,1.0168703758014814,2.054528084849025,109.34599914550782,107.22199859619141,105.87199935913087,108.9379997253418,109.8847998046875,109.62622202781787,108.0714696464306,107.3314733674723,108.30942730452715,108.76085951113107,107.71777634750151,107.22912268457759,0.4886536629239231,-0.5569454671288097,2.2176479360929613,2.2176479360929613,-2.2176479360929613,-2.2176479360929613,2.2176479360929613,2.2176479360929613,2.2176479360929613,-2.2176479360929613,2.2176479360929613,2.0899963378905966,1.6440002441406336,112.6800003051758,107.18980163574211,107.50800170898431,107.82620178222649,1.0,1.0198093728630782,1.0143863351398277,0.9431454030205492,0.0,0.0,1.0,0.008775268,0.008775268,0.855969489,0.855969489,1.5713018900179583,1
2024-01-24,113.4199981689453,115.4199981689453,113.3300018310547,114.3099975585938,114.3099975585938,11702700.0,2.2176479360929613,0.7905763120470868,0.8767841762252883,1.1055129675301518,2.064888068876291,110.9219985961914,108.28999862670898,105.89533259073895,109.16983299255371,109.81669975280762,111.18748053807653,109.20574744864209,107.78170073464143,108.5061673128572,108.87074343286301,108.73196422613108,107.75363193450471,0.9783322916263728,-0.24988991537777316,0.6036238790509176,0.6036238790509176,-0.6036238790509176,-0.6036238790509176,-0.6036238790509176,0.6036238790509176,0.6036238790509176,-0.6036238790509176,0.6036238790509176,1.8300018310547017,1.670000076293953,115.4199981689453,109.0631997680664,109.39199981689453,109.72079986572265,1.0,1.0243051066844622,1.018146783807019,0.793101665902779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2176479360929613,1
2024-01-25,114.8899993896484,116.1800003051758,114.3499984741211,115.0,115.0,8877200.0,0.6036238790509176,0.7509392346280325,0.8533465719019373,1.1028063296741764,2.0649348731224766,112.18199920654297,109.39799880981445,105.89099934895833,109.40333302815755,109.76279975891113,112.45832035871769,110.25924791252534,108.24739746143877,108.71907985997663,108.99211485003404,109.69627742211091,108.29039993935622,1.4058774827546898,0.08126356424871944,-0.3130440090013958,-0.3130440090013958,0.3130440090013958,0.3130440090013958,0.3130440090013958,-0.3130440090013958,-0.3130440090013958,0.3130440090013958,-0.3130440090013958,1.2100067138671875,1.6920001983642678,116.1800003051758,111.7459980010986,112.0799980163574,112.41399803161619,0.0,1.0254483667618859,1.0199445623639387,0.7737954969428387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6036238790509176,1
2024-01-26,114.6399993896484,115.4800033569336,114.2699966430664,114.6399993896484,114.6399993896484,5541800.0,-0.3130440090013958,1.000496470685176,0.9525088905472097,1.1053125860213153,2.0654155717414673,113.17599945068359,110.38499908447265,106.3519994099935,109.61983299255371,109.69989974975586,113.18554670236126,111.05574818109316,108.659823392291,108.91320836914619,109.10395414784819,110.4568500325013,108.76074063937787,1.6961093931234217,0.4042327300236599,-0.7763428073855685,-0.7763428073855685,0.7763428073855685,0.7763428073855685,0.7763428073855685,-0.7763428073855685,-0.7763428073855685,0.7763428073855685,-0.7763428073855685,1.5799942016600994,1.7194999694824276,115.4800033569336,112.45759986877441,112.79599990844726,113.13439994812012,0.0,1.0252842359864054,1.0191777423154642,0.8617552198295886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3130440090013958,1
2024-01-29,114.1900024414062,114.5899963378906,113.0100021362305,113.75,113.75,7014400.0,-0.7763428073855685,1.2519794094860328,1.0362610857948633,1.1362504346339508,2.0598600724823375,113.90599975585937,111.09999923706054,106.71066614786784,109.79233296712239,109.59759971618652,113.3736978015742,111.54561214816714,108.98822188311095,109.07179170130533,109.1959550558116,110.96348848903955,109.13031540683136,1.8331730822081909,0.6900208004605661,0.3604427798763986,0.3604427798763986,-0.3604427798763986,0.3604427798763986,-0.3604427798763986,0.3604427798763986,0.3604427798763986,-0.3604427798763986,0.3604427798763986,1.770004272460909,1.7010002136230533,114.5899963378906,111.69710342407225,112.04100341796874,112.38490341186522,1.0,1.0252565304956618,1.0163886827836741,0.9120006067400981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7763428073855685,1
2024-01-30,113.3600006103516,114.4000015258789,112.629997253418,114.1600036621094,114.1600036621094,8231900.0,0.3604427798763986,1.1442662226166733,1.014815899837864,1.1053229459137823,2.0416631311196363,114.37200012207032,111.85899963378907,107.17233301798503,109.93249969482422,109.49589973449707,113.63579975508594,112.02095605979301,109.3218852236915,109.23861832297104,109.2942530480155,111.45526005412722,109.50288490722232,1.9523751469048989,0.9424916697494327,-2.1548761693704264,-2.1548761693704264,2.1548761693704264,-2.1548761693704264,2.1548761693704264,-2.1548761693704264,-2.1548761693704264,-2.1548761693704264,-2.1548761693704264,2.599998474121108,1.7190002441406285,114.4000015258789,110.84779586791988,111.18799591064449,111.5281959533691,0.0,1.0224657872545657,1.0144155500193284,0.9181171019650776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3604427798763986,1
2024-01-31,113.8099975585938,114.2699966430664,111.6699981689453,111.6999969482422,111.6999969482422,7386700.0,-2.1548761693704264,1.0952873753745138,1.3456901282092142,1.188168847108612,2.059472215660436,113.85,112.3859992980957,107.45166625976563,110.01299959818522,109.36199974060058,112.9905321528047,111.96259985769287,109.47531178656574,109.31931926150452,109.3418915410893,111.49291188399106,109.66563394729786,1.8272779366931928,1.1194489231381848,3.4288289486967383,3.4288289486967383,-3.4288289486967383,3.4288289486967383,-3.4288289486967383,3.4288289486967383,3.4288289486967383,3.4288289486967383,3.4288289486967383,3.229995727539105,1.7985000610351591,114.2699966430664,110.61820098876953,110.96200103759764,111.30580108642577,1.0,1.0130265398808365,1.0091810327414543,1.1325748284714983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1548761693704264,1
2024-02-01,112.9100036621094,115.7799987792969,112.5500030517578,115.5299987792969,115.5299987792969,7882200.0,3.4288289486967383,2.071930021894334,1.56563703293927,1.2853682203653014,2.1002290612874983,113.95599975585938,113.06899948120117,107.80266621907552,110.13766619364421,109.25409973144531,113.83702102830212,112.61121784343905,109.86593675383872,109.52294809815344,109.46442831808349,112.11400217557656,110.10003134226075,2.0139708333158097,1.29835330517371,0.22505162207012014,0.22505162207012014,-0.22505162207012014,0.22505162207012014,-0.22505162207012014,0.22505162207012014,0.22505162207012014,0.22505162207012014,0.22505162207012014,1.3299942016600994,1.8169998168945292,115.7799987792969,110.31329650878905,110.6729965209961,111.03269653320312,1.0,1.007844769819562,1.0108852671016069,1.2180455437853568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4288289486967383,1
2024-02-02,115.8199996948242,116.4899978637695,115.1600036621094,115.7900009155273,115.7900009155273,6499400.0,0.22505162207012014,2.0584588672436057,1.567063248830329,1.2836127970799567,2.0973299225392394,114.18600006103517,113.68099975585938,108.1206662495931,110.2489995320638,109.14489974975587,114.48801432404386,113.18917840200055,110.24813444168961,109.72842523970667,109.5896871813992,112.67954044326129,110.52151056991012,2.1580298733511682,1.4702886188092017,0.5181781409249775,0.5181781409249775,-0.5181781409249775,0.5181781409249775,-0.5181781409249775,0.5181781409249775,0.5181781409249775,0.5181781409249775,0.5181781409249775,1.9500045776366903,1.8430000305175738,116.4899978637695,111.78259918212893,112.14599914550784,112.50939910888675,1.0,1.0044422577762364,1.0114749125347513,1.2208223947246268,0.0,1.0,2.0,0.00353375,0.0025066296666666,0.995865703,0.6654470333333333,0.22505162207012014,-1
2024-02-05,115.5299987792969,116.7200012207031,114.7699966430664,116.3899993896484,116.3899993896484,8084500.0,0.5181781409249775,1.9823480172565549,1.5661095049887306,1.2789557951499277,2.097720773073112,114.71399993896485,114.30999984741212,108.52866617838542,110.37233289082845,109.21269973754883,115.12200934591205,113.77114585430016,110.64438379317083,109.94683750691786,109.7243468290873,113.250380281167,110.95621344544628,2.2941668357207163,1.6350642621915048,-0.9365034312282502,-0.9365034312282502,0.9365034312282502,-0.9365034312282502,0.9365034312282502,-0.9365034312282502,-0.9365034312282502,-0.9365034312282502,-0.9365034312282502,1.969993591308608,1.8094997406005837,116.7200012207031,112.43539779663084,112.80399780273436,113.17259780883786,0.0,1.0035342497777273,1.0118735157448608,1.2245219974980768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5181781409249775,-1
2024-02-06,116.7399978637695,116.9499969482422,114.9800033569336,115.3000030517578,115.3000030517578,4637500.0,-0.9365034312282502,2.0834455411374364,1.5882452003208922,1.2896157744465466,2.06628903845356,114.94199981689451,114.65699996948243,108.8433329264323,110.4218329111735,109.2472998046875,115.18134058119398,114.04911989020154,110.94474632598289,110.12235113133883,109.83475586319958,113.5657068612579,111.27797563850639,2.2877312227515034,1.7655976543035046,1.7085806931195693,1.7085806931195693,-1.7085806931195693,1.7085806931195693,-1.7085806931195693,1.7085806931195693,1.7085806931195693,1.7085806931195693,1.7085806931195693,2.2899932861327983,1.8644992828369091,116.9499969482422,112.73910179138181,113.10100173950192,113.46290168762205,1.0,1.0024856733342746,1.009927482930885,1.2315646503335507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9365034312282502,-1
2024-02-07,115.8000030517578,117.5899963378906,115.3000030517578,117.2699966430664,117.2699966430664,7672900.0,1.7085806931195693,1.657061807409206,1.52756635759104,1.267645055224445,2.076937415570269,116.05599975585938,114.95299987792968,109.21233291625977,110.50666618347168,109.28339973449707,115.87755926848479,114.63473384526787,111.35282699160119,110.35670016451022,109.98198835389002,114.13559759692075,111.72182904625157,2.4137685506691753,1.8952318335766387,-0.5031093670842144,-0.5031093670842144,0.5031093670842144,-0.5031093670842144,0.5031093670842144,-0.5031093670842144,-0.5031093670842144,-0.5031093670842144,-0.5031093670842144,1.8199996948242045,1.887999343872064,117.5899963378906,112.848098526001,113.22099838256838,113.59389823913577,0.0,1.0095952248231972,1.0108416130218827,1.2050426507762257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7085806931195693,1
2024-02-08,117.0899963378906,117.7900009155273,115.9700012207031,116.6800003051758,116.6800003051758,4472800.0,-0.5031093670842144,1.0202516473262757,1.5404565090411333,1.2908324525434371,2.0763069187260395,116.28600006103514,115.12099990844726,109.56199951171875,110.56683286031087,109.31109970092774,116.14503961404846,115.00660047434204,111.69651559247697,110.5640214805976,110.11462225391547,114.52704416742151,112.08910099135707,2.4379431760644366,2.0037741020741984,-0.03428258092456158,-0.03428258092456158,0.03428258092456158,-0.03428258092456158,0.03428258092456158,-0.03428258092456158,-0.03428258092456158,-0.03428258092456158,-0.03428258092456158,1.6099929809570028,1.9034992218017492,117.7900009155273,113.43639778137205,113.81399765014646,114.19159751892089,0.0,1.010119788340219,1.0098989026282923,1.1933822286585998,0.0,0.0,2.0,0.009977563,0.0063305865,0.948251128,0.9322241545,-0.5031093670842144,1
2024-02-09,117.0599975585938,117.3399963378906,115.7300033569336,116.6399993896484,116.6399993896484,5787100.0,-0.03428258092456158,1.0253936928835534,1.5335379008691803,1.296915589440694,2.0731226073719875,116.45599975585935,115.32099990844729,109.91866607666016,110.60833282470703,109.35539970397949,116.31002620591511,115.30358209530682,112.01545003100416,110.76323387105828,110.24383764274187,114.85211420161025,112.4262045764157,2.4259096251945493,2.0882012066982685,-0.6858736762208841,-0.6858736762208841,0.6858736762208841,-0.6858736762208841,0.6858736762208841,-0.6858736762208841,-0.6858736762208841,-0.6858736762208841,-0.6858736762208841,1.7200012207030966,1.9029994964599488,117.3399963378906,113.60230262756345,113.9830024719238,114.36370231628415,0.0,1.0098420916252298,1.0087286456527984,1.18245004790985,0.0,1.0,1.0,0.012148867,0.006526069,0.763007402,0.3820169785,-0.03428258092456158,-1
2024-02-12,116.2600021362305,117.0999984741211,115.379997253418,115.8399963378906,115.8399963378906,5439600.0,-0.6858736762208841,1.0583347183519967,1.5275006032565703,1.2924437611941892,2.0638453816922437,116.34599914550779,115.52999954223633,110.2383326212565,110.60399945576985,109.38609970092773,116.15334958324027,115.40111195759478,112.2621949540291,110.929685099479,110.35465266640817,115.00409606873029,112.67907804022866,2.3250180285016313,2.135564571058941,-1.8646375181283383,-1.8646375181283383,1.8646375181283383,-1.8646375181283383,1.8646375181283383,-1.8646375181283383,-1.8646375181283383,-1.8646375181283383,-1.8646375181283383,1.2099990844726989,1.9014991760253785,117.0999984741211,113.1533974456787,113.5339973449707,113.9145972442627,0.0,1.0070630970873773,1.0065184608093023,1.1818700736697385,0.0,0.0,1.0,0.01548293,0.01548293,0.977238238,0.977238238,0.6858736762208841,1
