Date_AVGO_L01d,Open_AVGO_L01d,High_AVGO_L01d,Low_AVGO_L01d,Close_AVGO_L01d,Adj Close_AVGO_L01d,Volume_AVGO_L01d,Daily_Return_AVGO_L01d,Vol5_AVGO_L01d,Vol10_AVGO_L01d,Vol20_AVGO_L01d,Vol60_AVGO_L01d,SMA5_AVGO_L01d,SMA10_AVGO_L01d,SMA30_AVGO_L01d,SMA60_AVGO_L01d,SMA100_AVGO_L01d,EMA5_AVGO_L01d,EMA10_AVGO_L01d,EMA30_AVGO_L01d,EMA60_AVGO_L01d,EMA100_AVGO_L01d,Short12_AVGO_L01d,Long26_AVGO_L01d,MACD_AVGO_L01d,SIGNAL9_AVGO_L01d,Ret5/10_AVGO_L01d,Ret10/30_AVGO_L01d,Ret30/60_AVGO_L01d,Ret30/100_AVGO_L01d,Emaret5/10_AVGO_L01d,Emaret10/30_AVGO_L01d,Emaret30/60_AVGO_L01d,Emaret30/100_AVGO_L01d,RetMACD_AVGO_L01d,DayRange_AVGO_L01d,average20r_AVGO_L01d,PRVHI_AVGO_L01d,HitLevel_AVGO_L01d,hitlevel_2_AVGO_L01d,hitlevel_1.8_AVGO_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-13,577.1500244140625,581.9299926757812,576.6699829101562,579.0,579.0,1964700.0,-0.5052071397518801,1.055293645974587,2.187765586298577,1.992675944694797,2.278468649167591,578.1800048828125,570.7200012207031,556.0723327636719,522.3468317667644,506.7425,577.3770278932939,572.112864403043,554.5131027268613,535.5936828373304,526.6370869152117,570.2129896438321,557.9165369064076,12.29645273742449,11.71703670454162,0.0414490905656304,0.0414490905656304,0.0414490905656304,0.0414490905656304,-0.0414490905656304,0.0414490905656304,0.0414490905656304,0.0414490905656304,0.0414490905656304,10.82000732421875,13.91749877929687,581.9299926757812,554.7147912597657,557.4779907226563,560.2411901855469,1.0,1.01307121468698,1.0092012674732347,1.097903345560615,0.0,1.0,0.0,0.00493688,0.00493688,0.4795812964439392,0.4795812964439392,-0.5052071397518801,1,-0.5052071397518801,1,0.5052071397518801,1,0.5052071397518801,1
2023-01-17,574.9000244140625,585.3599853515625,574.5399780273438,579.239990234375,579.239990234375,1583500.0,0.0414490905656304,0.5201375021200944,2.190199749294402,1.870785423851886,2.278680851671549,578.65,572.7309997558593,557.0219991048177,524.7458318074545,507.237099609375,577.998015340321,573.4087054632852,556.1083857918622,537.0247093093647,527.6787285650962,571.6017589654541,559.4960519677386,12.10570699771552,11.7947707631764,-0.8545701765218853,-0.8545701765218853,-0.8545701765218853,-0.8545701765218853,0.8545701765218853,-0.8545701765218853,-0.8545701765218853,-0.8545701765218853,-0.8545701765218853,13.84002685546875,14.16300048828125,585.3599853515625,551.3114953613281,554.0949951171875,556.8784948730469,0.0,1.0103346950779053,1.0080035580787492,1.1707380875273512,0.0,0.0,3.0,0.1481311321258545,0.1105119138359591,0.8634275794029236,0.7323484420776367,0.0414490905656304,-1,0.0414490905656304,1,0.0414490905656304,1,0.0414490905656304,1
2023-01-18,583.2100219726562,587.5599975585938,573.719970703125,574.2899780273438,574.2899780273438,1570300.0,-0.8545701765218853,0.6574348225259928,2.179770070300429,1.881635687359489,2.275383642017498,578.5219970703125,574.8119995117188,558.1383321126302,527.1456649780273,507.6715991210938,576.762002902662,573.5689368385686,557.2813917425385,538.2465213984786,528.6017236039526,572.0153311288218,560.5918983425242,11.42343278629755,11.72050316780063,-1.927598904345092,-1.927598904345092,-1.927598904345092,-1.927598904345092,1.927598904345092,-1.927598904345092,-1.927598904345092,-1.927598904345092,1.927598904345092,9.75,14.1125,587.5599975585938,554.2013842773438,557.033984375,559.8665844726562,0.0,1.0064542799415204,1.0055670135863584,1.1584442647127478,0.0,2.0,2.0,0.013106549,0.007019623,0.9401723742485046,0.4837360992937047,0.8545701765218853,1,-0.8545701765218853,1,-0.8545701765218853,1,-0.8545701765218853,1
2023-01-19,569.1199951171875,570.0599975585938,560.3099975585938,563.219970703125,563.219970703125,2269200.0,-1.927598904345092,0.9739961217449116,2.271920548646982,1.918938358842258,2.234684750857245,575.53798828125,575.1099975585937,559.2243306477865,529.0371643066406,507.8024987792969,572.247992169483,571.6873066321243,557.664525869028,539.0653230150244,529.2872334475005,570.6621987556377,560.7865703692354,9.875628386402354,11.35152821152098,1.342292352366697,1.342292352366697,1.342292352366697,1.342292352366697,-1.342292352366697,1.342292352366697,1.342292352366697,1.342292352366697,-1.342292352366697,12.25,14.32099914550781,570.0599975585938,556.5124975585937,559.3349975585937,562.1574975585937,1.0,1.000744189328082,1.0009807556173702,1.1839466016082385,0.0,0.0,2.0,0.064144492,0.035220104,0.9346567392349244,0.934621661901474,-1.927598904345092,1,-1.927598904345092,1,-1.927598904345092,1,-1.927598904345092,1
2023-01-20,563.030029296875,571.3599853515625,559.1099853515625,570.780029296875,570.780029296875,2295000.0,1.342292352366697,1.202067353526481,2.27368945075971,1.916499901286806,2.233378885865585,573.3059936523438,576.6859985351563,560.722998046875,530.9414983113606,508.30169921875,571.7586712119471,571.5223471166244,558.510687380502,540.1051494504949,530.1088729692704,570.6803265312127,561.5268265860976,9.153499945115072,10.91192255823979,-1.900903155161757,1.900903155161757,1.900903155161757,1.900903155161757,-1.900903155161757,1.900903155161757,1.900903155161757,1.900903155161757,-1.900903155161757,15.00994873046875,14.32349853515625,571.3599853515625,538.5537994384765,541.4179992675781,544.2821990966797,1.0,0.9941389163402647,1.000413499308496,1.1863759811482768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.342292352366697,1,1.342292352366697,-1,1.342292352366697,-1,1.342292352366697,1
2023-01-23,572.0,584.7899780273438,569.780029296875,581.6300048828125,581.6300048828125,2342900.0,1.900903155161757,1.566232021858933,1.278235085439424,1.834791914500774,2.241317143476816,573.8319946289063,576.0059997558594,562.8273315429688,532.9674982706706,508.9761993408203,575.0491157689023,573.3601030741131,560.0022562516189,541.4666201204069,531.1290934032019,572.3648924314588,563.0159509043727,9.348941527086026,10.59932635200904,-0.5845682625585213,0.5845682625585213,0.5845682625585213,0.5845682625585213,-0.5845682625585213,0.5845682625585213,0.5845682625585213,0.5845682625585213,-0.5845682625585213,11.05999755859375,14.48949890136719,584.7899780273438,539.8482885742187,542.71298828125,545.5776879882812,1.0,0.9962257248572505,1.0029458148303891,0.6966648780917575,0.0,1.0,0.0,0.0106343254446983,0.0106343254446983,0.052005995,0.052005995,1.900903155161757,-1,-1.900903155161757,-1,-1.900903155161757,1,1.900903155161757,-1
2023-01-24,578.4400024414062,586.6900024414062,575.6300048828125,585.030029296875,585.030029296875,1382500.0,0.5845682625585213,1.579887313222431,1.110879522309109,1.794771000298188,2.241302361324051,574.9900024414062,576.8200012207031,564.6256652832031,535.0316655476888,509.7625994873047,578.3760869448932,575.481907841888,561.6169512867967,542.894928617996,532.1964386684231,574.3133750261381,564.6466233778915,9.666751648246644,10.41281141125656,-0.1110991481390136,0.1110991481390136,0.1110991481390136,0.1110991481390136,-0.1110991481390136,0.1110991481390136,0.1110991481390136,0.1110991481390136,-0.1110991481390136,10.92999267578125,14.72749938964844,586.6900024414062,552.913080444336,555.8109802246094,558.7088800048828,1.0,0.9968274352910368,1.0050291400364935,0.6189533495496331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5845682625585213,-1,-0.5845682625585213,1,0.5845682625585213,1,-0.5845682625585213,1
2023-01-25,577.6699829101562,586.969970703125,576.0399780273438,585.6799926757812,585.6799926757812,1376600.0,0.1110991481390136,1.472739419259216,1.098059881534942,1.792702171564179,2.230919716528004,577.2680053710938,577.8950012207031,565.9909993489583,537.2029988606771,510.6282995605468,580.8107221885226,577.3361050844139,563.169405569957,544.2977176034972,533.2555189457964,576.0620854337756,566.2046507332908,9.85743470048476,10.3017360691022,-2.202572151240217,2.202572151240217,2.202572151240217,2.202572151240217,-2.202572151240217,2.202572151240217,2.202572151240217,2.202572151240217,-2.202572151240217,14.29998779296875,14.88399963378906,586.969970703125,554.2895037841797,557.2350036621094,560.180503540039,1.0,0.998915035000675,1.006018361009313,0.6125166237606866,2.0,1.0,0.0,0.927556038,0.6153394808924458,0.0497986935079097,0.0357264261692761,-0.1110991481390136,-1,0.1110991481390136,-1,0.1110991481390136,1,0.1110991481390136,-1
2023-01-26,590.4099731445312,600.5599975585938,586.260009765625,598.5800170898438,598.5800170898438,2452500.0,2.202572151240217,0.8770866231107145,1.268999359510397,1.841637919135003,2.198381220801907,584.3400146484375,579.9390014648437,567.3893330891927,539.2976659138998,511.6939996337891,586.733820488963,581.1986345399466,565.4539611518852,546.0774651276396,534.5490733644905,579.5263826116322,568.6028260189614,10.92355659267082,10.42610017381593,-1.268005385874672,-1.268005385874672,-1.268005385874672,-1.268005385874672,1.268005385874672,-1.268005385874672,-1.268005385874672,-1.268005385874672,-1.268005385874672,9.05999755859375,14.57099914550781,600.5599975585938,554.2251715087891,557.2019714355469,560.1787713623047,0.0,1.007588751873003,1.0095237421770578,0.6890601818768111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.202572151240217,-1,-2.202572151240217,-1,2.202572151240217,-1,-2.202572151240217,-1
2023-01-27,593.3200073242188,599.25,590.1900024414062,590.989990234375,590.989990234375,1934400.0,-1.268005385874672,1.408267681341515,1.360817153464979,1.826159200876123,2.20539221573919,588.3820068359375,580.8440002441406,568.0543334960937,541.3121658325196,512.6016995239257,588.1525437374337,582.9788810298427,567.1014468991427,547.5500069344178,535.666715282706,581.2900145535926,570.2611344793625,11.02888007423019,10.54665615389878,-1.614236820417277,-1.614236820417277,-1.614236820417277,-1.614236820417277,1.614236820417277,-1.614236820417277,-1.614236820417277,-1.614236820417277,-1.614236820417277,9.8499755859375,14.45849914550781,599.25,568.5037994384766,571.4179992675781,574.3321990966797,0.0,1.0129776783243496,1.0088745285222882,0.7451799124699039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.268005385874672,-1,1.268005385874672,1,1.268005385874672,1,1.268005385874672,1
2023-01-30,583.0,589.6099853515625,579.760009765625,581.4500122070312,581.4500122070312,1698400.0,-1.614236820417277,1.534514104174949,1.462681374470349,1.819757110002831,2.217988212076079,588.3460083007812,581.0890014648437,568.2880004882812,543.2046661376953,513.4341995239258,585.9183665606329,582.7009048802405,568.0271607899743,548.6614825171264,536.5733152218015,581.3146295771986,571.0899402369675,10.22468934023107,10.48226279116524,0.6122620145936426,0.6122620145936426,0.6122620145936426,0.6122620145936426,-0.6122620145936426,0.6122620145936426,0.6122620145936426,0.6122620145936426,-0.6122620145936426,6.489990234375,14.20099792480469,589.6099853515625,567.4413018798828,570.3330017089844,573.2247015380859,1.0,1.012488632236445,1.0055216349476128,0.8037783539519039,0.0,0.0,1.0,0.006191386,0.006191386,0.9706770777702332,0.9706770777702332,1.614236820417277,1,-1.614236820417277,1,-1.614236820417277,-1,-1.614236820417277,1
2023-01-31,582.0700073242188,587.22998046875,580.739990234375,585.010009765625,585.010009765625,2371900.0,0.6122620145936426,1.537184785986254,1.473329752396299,1.821840622894514,2.184647570109028,588.3420043945313,581.6660034179688,569.1883341471354,545.3543329874675,514.2329995727539,585.6155809622969,583.1207421321285,569.1228284658227,549.8532375088804,537.5324576880158,581.8831496061873,572.1210564983496,9.7620931078377,10.33822885449973,3.032425076193525,3.032425076193525,3.032425076193525,3.032425076193525,-3.032425076193525,3.032425076193525,3.032425076193525,3.032425076193525,-3.032425076193525,25.5999755859375,14.64199523925781,587.22998046875,558.3677899169921,561.2079895019531,564.048189086914,1.0,1.0114773786628979,1.0042784258043134,0.8087039743660419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6122620145936426,1,0.6122620145936426,-1,-0.6122620145936426,-1,0.6122620145936426,-1
2023-02-01,583.5700073242188,608.2999877929688,582.7000122070312,602.75,602.75,2655300.0,3.032425076193525,2.054088828727857,1.68799465955079,1.898251679420042,2.17254381062358,591.756005859375,584.5120056152343,570.749668375651,547.998166402181,515.141199645996,591.3270539748646,586.6896981081051,571.2923234035117,551.5875575905563,538.8238941694412,585.0934342821586,574.3898671281015,10.70356715405705,10.4112965144112,0.5010401545002074,0.5010401545002074,0.5010401545002074,0.5010401545002074,-0.5010401545002074,0.5010401545002074,0.5010401545002074,0.5010401545002074,0.5010401545002074,13.3900146484375,14.70499877929688,608.2999877929688,555.0175909423829,557.9459899902344,560.874389038086,1.0,1.012393244577613,1.007904273556726,0.8892364894767325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.032425076193525,1,-3.032425076193525,-1,-3.032425076193525,-1,-3.032425076193525,-1
2023-02-02,607.6300048828125,613.1400146484375,599.75,605.77001953125,605.77001953125,2418800.0,0.5010401545002074,1.851744254473884,1.459542948385791,1.88954156494977,2.100166504114531,593.1940063476562,588.7670104980468,572.6210021972656,550.3393335978191,515.974899597168,596.1413758269931,590.1588474577677,573.5166908956238,553.3640317525462,540.14956001819,588.2744473974034,576.714322861668,11.56012453573533,10.64106211867602,-1.345399103833012,-1.345399103833012,-1.345399103833012,-1.345399103833012,1.345399103833012,-1.345399103833012,-1.345399103833012,-1.345399103833012,-1.345399103833012,11.78997802734375,14.85849609375,613.1400146484375,575.9489904785156,578.889990234375,581.8309899902343,0.0,1.0075190962990004,1.0101371493369902,0.7724323060469909,0.0,1.0,0.0,0.1449163407087326,0.1449163407087326,0.2094728052616119,0.2094728052616119,0.5010401545002074,1,-0.5010401545002074,-1,-0.5010401545002074,1,-0.5010401545002074,1
2023-02-03,598.0,608.0399780273438,596.25,597.6199951171875,597.6199951171875,1909300.0,-1.345399103833012,1.867886813372321,1.578987021215909,1.907160986966617,2.101279430241061,594.5200073242188,591.4510070800782,574.4076680501302,552.3793334960938,516.6604995727539,596.6342489237246,591.5154197594803,575.071742780886,554.8150469448295,541.2875884359918,589.7122239696778,578.2628911768918,11.44933279278598,10.80271625349802,0.6157746905806991,0.6157746905806991,0.6157746905806991,0.6157746905806991,-0.6157746905806991,0.6157746905806991,0.6157746905806991,0.6157746905806991,0.6157746905806991,10.9599609375,13.97149353027344,608.0399780273438,580.4513232421875,583.4230224609375,586.3947216796874,1.0,1.0051889340070481,1.0086537543963363,0.8279253990651957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.345399103833012,1,1.345399103833012,-1,-1.345399103833012,-1,-1.345399103833012,-1
2023-02-06,593.3400268554688,603.219970703125,592.260009765625,601.2999877929688,601.2999877929688,1870900.0,0.6157746905806991,1.555380448637085,1.500068118035333,1.376081011163989,2.096997606981517,598.4900024414062,593.4180053710937,575.7433349609375,554.3658335367838,517.6369995117187,598.1894952134727,593.2944321292055,576.7638876203753,556.33914336608,542.4759527796944,591.4949568655686,579.9693427780827,11.52561408748591,10.9472958202956,2.186932426579415,2.186932426579415,2.186932426579415,2.186932426579415,-2.186932426579415,2.186932426579415,2.186932426579415,2.186932426579415,2.186932426579415,17.2900390625,12.78049621582031,603.219970703125,577.3026922607422,580.0969909667969,582.8912896728516,1.0,1.0085470899507687,1.0082506472658102,1.0901016043862612,0.0,0.0,1.0,0.00797507,0.00797507,0.9857387542724608,0.9857387542724608,0.6157746905806991,1,-0.6157746905806991,-1,-0.6157746905806991,1,-0.6157746905806991,1
2023-02-07,600.6599731445312,617.010009765625,599.719970703125,614.4500122070312,614.4500122070312,2402500.0,2.186932426579415,1.690933929895031,1.610249830599821,1.358836303957348,2.071675278603503,604.3780029296875,596.3600036621094,577.7886678059896,556.7821670532227,518.6739996337891,603.6096675446589,597.1409012342647,579.1952504969338,558.2444177543078,543.9011816792456,595.0265038411783,582.5234664394864,12.50303740169193,11.25844413657486,-2.073397344173609,-2.073397344173609,-2.073397344173609,-2.073397344173609,2.073397344173609,-2.073397344173609,-2.073397344173609,-2.073397344173609,-2.073397344173609,9.55999755859375,12.00149536132812,617.010009765625,575.1028790283203,577.6589782714843,580.2150775146484,0.0,1.0134448977435464,1.0108328977248477,1.1850212022671751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.186932426579415,1,-2.186932426579415,1,2.186932426579415,1,2.186932426579415,1
2023-02-08,606.6799926757812,610.1799926757812,600.6199951171875,601.7100219726562,601.7100219726562,1529000.0,-2.073397344173609,1.69700627409205,1.805704714063804,1.455317994956191,1.853948962556663,604.1700073242188,597.9630065917969,579.4313354492188,558.36783396403,519.6896997070312,602.9764523539914,597.9716504594268,580.6478163985932,559.6695195319586,545.0459111900062,596.0547373998672,583.9446927752767,12.1100446245905,11.42876423417799,-0.3822520390444024,-0.3822520390444024,-0.3822520390444024,-0.3822520390444024,0.3822520390444024,-0.3822520390444024,-0.3822520390444024,-0.3822520390444024,-0.3822520390444024,19.45001220703125,12.40049438476563,610.1799926757812,590.6067199707031,593.0070190429688,595.4073181152344,0.0,1.0103802420283485,1.0083696307186458,1.2407629949756518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073397344173609,1,-2.073397344173609,-1,-2.073397344173609,1,-2.073397344173609,-1
2023-02-09,612.5999755859375,614.9299926757812,595.47998046875,599.4099731445312,599.4099731445312,1883700.0,-0.3822520390444024,1.674642254825758,1.681438528723853,1.459610325172743,1.837749943419661,602.897998046875,598.0460021972656,580.9603352864583,559.7231664021809,520.6587994384765,601.787625950838,598.2331636749003,581.8582781241377,560.9724852241741,546.1224272683137,596.5709275144309,585.0902690989252,11.48065841550567,11.43914307044353,-1.027672781654893,-1.027672781654893,-1.027672781654893,-1.027672781654893,1.027672781654893,-1.027672781654893,-1.027672781654893,-1.027672781654893,-1.027672781654893,8.83001708984375,12.27449645996094,614.9299926757812,582.8989050292969,585.37900390625,587.8591027832031,0.0,1.0081130813211405,1.0059416001849562,1.151977688651152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3822520390444024,1,0.3822520390444024,-1,-0.3822520390444024,1,0.3822520390444024,1
2023-02-10,596.3099975585938,598.4600219726562,589.6300048828125,593.25,593.25,2103500.0,-1.027672781654893,1.625608274899257,1.662490531658174,1.479762249499507,1.838754544477408,602.0239990234375,598.2720031738281,582.572334798177,561.0570002237956,521.5728994750976,598.9417506338921,597.3271339158275,582.5932279225804,562.030764397152,547.0556465303272,596.0600155891339,585.6946936101159,10.36532197901795,11.22437885215841,1.326589990254952,1.326589990254952,1.326589990254952,1.326589990254952,-1.326589990254952,1.326589990254952,1.326589990254952,1.326589990254952,-1.326589990254952,8.010009765625,12.41199645996094,598.4600219726562,587.9261004638672,590.3809997558594,592.8358990478515,1.0,1.0062713879802248,1.0027030694344652,1.1234848924011072,0.0,1.0,0.0,0.0147591335698962,0.0147591335698962,0.020043965,0.020043965,-1.027672781654893,1,1.027672781654893,1,-1.027672781654893,1,-1.027672781654893,1
